Score,RT,response.x,response.y,response.leftButton,response.midButton,response.rightButton,response.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,rule,card,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,useRows
1,3175,0.120585938,0.212714844,1,0,0,three_green_crosses,0,0,0,44,1,shape,images/3yellowCrosses.jpg,three_green_crosses,001,001,2022-06-06_13h14.22.240,Wisconsin Card Sorting Task,2022.1.2,MacIntel,60.14675809,,,,,,
0,2477,0.101157227,0.212734375,1,0,0,three_green_crosses,0,1,1,35,1,shape,images/3blueTriangles.jpg,two_yellow_triangles,001,001,2022-06-06_13h14.22.240,Wisconsin Card Sorting Task,2022.1.2,MacIntel,60.14675809,,,,,,
0,3962,0.092944336,0.212802734,1,0,0,three_green_crosses,0,2,2,23,1,shape,images/2greenTriangles.jpg,two_yellow_triangles,001,001,2022-06-06_13h14.22.240,Wisconsin Card Sorting Task,2022.1.2,MacIntel,60.14675809,,,,,,
0,3449,-0.367597656,0.24078125,1,0,0,one_red_dot,0,3,3,12,1,shape,images/1yellowCross.jpg,three_green_crosses,001,001,2022-06-06_13h14.22.240,Wisconsin Card Sorting Task,2022.1.2,MacIntel,60.14675809,,,,,,
1,3198,-0.367597656,0.24078125,1,0,0,one_red_dot,0,4,4,5,1,shape,images/1greenDot.jpg,one_red_dot,001,001,2022-06-06_13h14.22.240,Wisconsin Card Sorting Task,2022.1.2,MacIntel,60.14675809,,,,,,
1,2500,-0.367597656,0.24078125,1,0,0,one_red_dot,0,5,5,29,1,shape,images/2yellowDots.jpg,one_red_dot,001,001,2022-06-06_13h14.22.240,Wisconsin Card Sorting Task,2022.1.2,MacIntel,60.14675809,,,,,,
1,2282,-0.116420898,0.208085938,1,0,0,two_yellow_triangles,0,6,6,39,1,shape,images/3greenTriangles.jpg,two_yellow_triangles,001,001,2022-06-06_13h14.22.240,Wisconsin Card Sorting Task,2022.1.2,MacIntel,60.14675809,,,,,,
,,,,,,,,,,,,,,,,001,001,2022-06-06_13h14.22.240,Wisconsin Card Sorting Task,2022.1.2,MacIntel,60.14675809,0,0,0,2,1,128:192
0,2981,-0.356787109,0.223359375,1,0,0,one_red_dot,0,0,0,37,1,number,images/3greenDots.jpg,three_green_crosses,001,001,2022-06-06_13h14.22.240,Wisconsin Card Sorting Task,2022.1.2,MacIntel,60.14675809,,,,,,
1,2884,-0.356787109,0.222143555,1,0,0,one_red_dot,0,1,1,1,1,number,images/1blueDot.jpg,one_red_dot,001,001,2022-06-06_13h14.22.240,Wisconsin Card Sorting Task,2022.1.2,MacIntel,60.14675809,,,,,,
