Score,RT,response.x,response.y,response.leftButton,response.midButton,response.rightButton,response.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,rule,card,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,useRows
1,1710,-0.152222222,0.223333333,1,0,0,two_yellow_triangles,0,0,0,47,1,colour,images/3yellowTriangles.jpg,two_yellow_triangles,1,001,2022-06-04_12h36.05.945,Wisconsin Card Sorting Task,2022.1.2,MacIntel,58.82352941,,,,,,
0,2366,-0.092222222,0.215555556,1,0,0,two_yellow_triangles,0,1,1,7,1,colour,images/1greenTriangle.jpg,three_green_crosses,1,001,2022-06-04_12h36.05.945,Wisconsin Card Sorting Task,2022.1.2,MacIntel,58.82352941,,,,,,
1,1915,0.123333333,0.26,1,0,0,three_green_crosses,0,2,2,38,1,colour,images/3greenStars.jpg,three_green_crosses,1,001,2022-06-04_12h36.05.945,Wisconsin Card Sorting Task,2022.1.2,MacIntel,58.82352941,,,,,,
1,2034,0.114444444,0.256666667,1,0,0,three_green_crosses,0,3,3,55,1,colour,images/4greenTriangles.jpg,three_green_crosses,1,001,2022-06-04_12h36.05.945,Wisconsin Card Sorting Task,2022.1.2,MacIntel,58.82352941,,,,,,
1,1849,0.121111111,0.194444444,1,0,0,three_green_crosses,0,4,4,23,1,colour,images/2greenTriangles.jpg,three_green_crosses,1,001,2022-06-04_12h36.05.945,Wisconsin Card Sorting Task,2022.1.2,MacIntel,58.82352941,,,,,,
0,2200,-0.381111111,0.271111111,1,0,0,one_red_dot,0,5,5,61,1,colour,images/4yellowDots.jpg,two_yellow_triangles,1,001,2022-06-04_12h36.05.945,Wisconsin Card Sorting Task,2022.1.2,MacIntel,58.82352941,,,,,,
0,2798,0.304444444,0.191111111,1,0,0,four_blue_stars,0,6,6,30,1,colour,images/2yellowStars.jpg,two_yellow_triangles,1,001,2022-06-04_12h36.05.945,Wisconsin Card Sorting Task,2022.1.2,MacIntel,58.82352941,,,,,,
,,,,,,,,,,,,,,,,1,001,2022-06-04_12h36.05.945,Wisconsin Card Sorting Task,2022.1.2,MacIntel,58.82352941,0,0,0,0,1,0:64
1,2002,0.125555556,0.258888889,1,0,0,three_green_crosses,0,0,0,34,1,number,images/3blueStars.jpg,three_green_crosses,1,001,2022-06-04_12h36.05.945,Wisconsin Card Sorting Task,2022.1.2,MacIntel,58.82352941,,,,,,
1,1949,0.094444444,0.16,1,0,0,three_green_crosses,0,1,1,32,1,number,images/3blueCrosses.jpg,three_green_crosses,1,001,2022-06-04_12h36.05.945,Wisconsin Card Sorting Task,2022.1.2,MacIntel,58.82352941,,,,,,
1,2231,0.4,0.276666667,1,0,0,four_blue_stars,0,2,2,61,1,number,images/4yellowDots.jpg,four_blue_stars,1,001,2022-06-04_12h36.05.945,Wisconsin Card Sorting Task,2022.1.2,MacIntel,58.82352941,,,,,,
0,1934,-0.108888889,0.256666667,1,0,0,two_yellow_triangles,0,3,3,39,1,number,images/3greenTriangles.jpg,three_green_crosses,1,001,2022-06-04_12h36.05.945,Wisconsin Card Sorting Task,2022.1.2,MacIntel,58.82352941,,,,,,
1,1815,-0.12,0.265555556,1,0,0,two_yellow_triangles,0,4,4,23,1,number,images/2greenTriangles.jpg,two_yellow_triangles,1,001,2022-06-04_12h36.05.945,Wisconsin Card Sorting Task,2022.1.2,MacIntel,58.82352941,,,,,,
1,1917,0.327777778,0.195555556,1,0,0,four_blue_stars,0,5,5,62,1,number,images/4yellowStars.jpg,four_blue_stars,1,001,2022-06-04_12h36.05.945,Wisconsin Card Sorting Task,2022.1.2,MacIntel,58.82352941,,,,,,
0,2583,-0.351111111,0.238888889,1,0,0,one_red_dot,0,6,6,43,1,number,images/3redTriangles.jpg,three_green_crosses,1,001,2022-06-04_12h36.05.945,Wisconsin Card Sorting Task,2022.1.2,MacIntel,58.82352941,,,,,,
,,,,,,,,,,,,,,,,1,001,2022-06-04_12h36.05.945,Wisconsin Card Sorting Task,2022.1.2,MacIntel,58.82352941,0,1,1,1,1,64:128
0,2354,0.167777778,0.247777778,1,0,0,three_green_crosses,0,0,0,47,1,shape,images/3yellowTriangles.jpg,two_yellow_triangles,1,001,2022-06-04_12h36.05.945,Wisconsin Card Sorting Task,2022.1.2,MacIntel,58.82352941,,,,,,
