Score,RT,response.x,response.y,response.leftButton,response.midButton,response.rightButton,response.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,rule,card,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,useRows
1,1111,0.100405002,0.22913581,1,0,0,three_green_crosses,0,0,0,20,1,colour,images/2greenCrosses.jpg,three_green_crosses,1,001,2022-06-01_09h55.01.072,Wisconsin Card Sorting Task,2022.1.2,MacIntel,60.0024001,,,,,,
0,1851,-0.173078071,0.231340976,1,0,0,two_yellow_triangles,0,1,1,17,1,colour,images/2blueDots.jpg,four_blue_stars,1,001,2022-06-01_09h55.01.072,Wisconsin Card Sorting Task,2022.1.2,MacIntel,60.0024001,,,,,,
1,1699,0.402203234,0.245745697,1,0,0,four_blue_stars,0,2,2,18,1,colour,images/2blueStars.jpg,four_blue_stars,1,001,2022-06-01_09h55.01.072,Wisconsin Card Sorting Task,2022.1.2,MacIntel,60.0024001,,,,,,
1,2549,0.315682237,0.233222215,1,0,0,four_blue_stars,0,3,3,3,1,colour,images/1blueTriangle.jpg,four_blue_stars,1,001,2022-06-01_09h55.01.072,Wisconsin Card Sorting Task,2022.1.2,MacIntel,60.0024001,,,,,,
1,2473,-0.071782362,0.214478658,1,0,0,two_yellow_triangles,0,4,4,30,1,colour,images/2yellowStars.jpg,two_yellow_triangles,1,001,2022-06-01_09h55.01.072,Wisconsin Card Sorting Task,2022.1.2,MacIntel,60.0024001,,,,,,
1,1642,-0.074858534,0.214478658,1,0,0,two_yellow_triangles,0,5,5,31,1,colour,images/2yellowTriangles.jpg,two_yellow_triangles,1,001,2022-06-01_09h55.01.072,Wisconsin Card Sorting Task,2022.1.2,MacIntel,60.0024001,,,,,,
1,1833,0.31125963,0.267577837,1,0,0,four_blue_stars,0,6,6,19,1,colour,images/2blueTriangles.jpg,four_blue_stars,1,001,2022-06-01_09h55.01.072,Wisconsin Card Sorting Task,2022.1.2,MacIntel,60.0024001,,,,,,
,,,,,,,,,,,,,,,,1,001,2022-06-01_09h55.01.072,Wisconsin Card Sorting Task,2022.1.2,MacIntel,60.0024001,0,0,0,0,1,0:64
0,1797,0.394909532,0.286980811,1,0,0,four_blue_stars,0,0,0,51,1,shape,images/4blueTriangles.jpg,two_yellow_triangles,1,001,2022-06-01_09h55.01.072,Wisconsin Card Sorting Task,2022.1.2,MacIntel,60.0024001,,,,,,
0,2498,0.361802165,0.228204481,1,0,0,four_blue_stars,0,1,1,52,1,shape,images/4greenCrosses.jpg,three_green_crosses,1,001,2022-06-01_09h55.01.072,Wisconsin Card Sorting Task,2022.1.2,MacIntel,60.0024001,,,,,,
