Score,RT,response.x,response.y,response.leftButton,response.midButton,response.rightButton,response.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,rule,card,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,useRows
0,3778,-0.322222222,0.238888889,1,0,1,one_red_dot,0,0,0,3,1,colour,images/1blueTriangle.jpg,four_blue_stars,1,001,2022-05-30_14h57.18.824,Wisconsin Card Sorting Task,2022.1.2,MacIntel,62.5,,,,,,
0,1816,-0.111111111,0.237777778,1,0,1,two_yellow_triangles,0,1,1,10,1,colour,images/1redStar.jpg,one_red_dot,1,001,2022-05-30_14h57.18.824,Wisconsin Card Sorting Task,2022.1.2,MacIntel,62.5,,,,,,
0,1136,0.108888889,0.241111111,1,0,1,three_green_crosses,0,2,2,27,1,colour,images/2redTriangles.jpg,one_red_dot,1,001,2022-05-30_14h57.18.824,Wisconsin Card Sorting Task,2022.1.2,MacIntel,62.5,,,,,,
0,1399,0.392222222,0.184444444,1,0,1,four_blue_stars,0,3,3,20,1,colour,images/2greenCrosses.jpg,three_green_crosses,1,001,2022-05-30_14h57.18.824,Wisconsin Card Sorting Task,2022.1.2,MacIntel,62.5,,,,,,
0,1033,-0.138888889,0.22,0,0,1,two_yellow_triangles,0,4,4,56,1,colour,images/4redCrosses.jpg,one_red_dot,1,001,2022-05-30_14h57.18.824,Wisconsin Card Sorting Task,2022.1.2,MacIntel,62.5,,,,,,
1,6800,0.112222222,0.223333333,1,0,1,three_green_crosses,0,5,5,36,1,colour,images/3greenCrosses.jpg,three_green_crosses,1,001,2022-05-30_14h57.18.824,Wisconsin Card Sorting Task,2022.1.2,MacIntel,62.5,,,,,,
0,1416,0.104444444,0.221111111,1,0,1,three_green_crosses,0,6,6,16,1,colour,images/2blueCrosses.jpg,four_blue_stars,1,001,2022-05-30_14h57.18.824,Wisconsin Card Sorting Task,2022.1.2,MacIntel,62.5,,,,,,
,,,,,,,,,,,,,,,,1,001,2022-05-30_14h57.18.824,Wisconsin Card Sorting Task,2022.1.2,MacIntel,62.5,0,0,0,0,1,0:64
0,1487,-0.177777778,0.234444444,1,0,1,two_yellow_triangles,0,0,0,58,1,shape,images/4redStars.jpg,four_blue_stars,1,001,2022-05-30_14h57.18.824,Wisconsin Card Sorting Task,2022.1.2,MacIntel,62.5,,,,,,
0,1433,0.394444444,0.231111111,1,0,1,four_blue_stars,0,1,1,53,1,shape,images/4greenDots.jpg,one_red_dot,1,001,2022-05-30_14h57.18.824,Wisconsin Card Sorting Task,2022.1.2,MacIntel,62.5,,,,,,
0,2268,-0.301111111,0.227777778,1,0,1,one_red_dot,0,2,2,42,1,shape,images/3redStars.jpg,four_blue_stars,1,001,2022-05-30_14h57.18.824,Wisconsin Card Sorting Task,2022.1.2,MacIntel,62.5,,,,,,
1,2266,0.307777778,0.215555556,1,0,1,four_blue_stars,0,3,3,62,1,shape,images/4yellowStars.jpg,four_blue_stars,1,001,2022-05-30_14h57.18.824,Wisconsin Card Sorting Task,2022.1.2,MacIntel,62.5,,,,,,
0,2349,-0.121111111,0.253333333,1,0,1,two_yellow_triangles,0,4,4,16,1,shape,images/2blueCrosses.jpg,three_green_crosses,1,001,2022-05-30_14h57.18.824,Wisconsin Card Sorting Task,2022.1.2,MacIntel,62.5,,,,,,
0,1099,-0.116666667,0.226666667,1,0,1,two_yellow_triangles,0,5,5,37,1,shape,images/3greenDots.jpg,one_red_dot,1,001,2022-05-30_14h57.18.824,Wisconsin Card Sorting Task,2022.1.2,MacIntel,62.5,,,,,,
1,1384,-0.373333333,0.271111111,1,0,1,one_red_dot,0,6,6,1,1,shape,images/1blueDot.jpg,one_red_dot,1,001,2022-05-30_14h57.18.824,Wisconsin Card Sorting Task,2022.1.2,MacIntel,62.5,,,,,,
,,,,,,,,,,,,,,,,1,001,2022-05-30_14h57.18.824,Wisconsin Card Sorting Task,2022.1.2,MacIntel,62.5,0,1,1,2,1,128:192
1,2156,0.115555556,0.236666667,1,0,1,three_green_crosses,0,0,0,47,1,number,images/3yellowTriangles.jpg,three_green_crosses,1,001,2022-05-30_14h57.18.824,Wisconsin Card Sorting Task,2022.1.2,MacIntel,62.5,,,,,,
1,2016,0.406666667,0.24,1,0,1,four_blue_stars,0,1,1,59,1,number,images/4redTriangles.jpg,four_blue_stars,1,001,2022-05-30_14h57.18.824,Wisconsin Card Sorting Task,2022.1.2,MacIntel,62.5,,,,,,
